latitude,longitude,wind_speed
47.013348371893024,-92.98713890883562,5.300000190734863
47.013348371893024,-90.97491267240788,5.400000095367432
47.013348371893024,-89.03455165870972,4.699999809265137
49.02557460832075,-123.0268020097924,1.600000023841858
49.02557460832075,-121.01457577336468,2.5999999046325684
49.02557460832075,-119.00234953693695,1.399999976158142
49.02557460832075,-116.99012330050923,2.0999999046325684
49.02557460832075,-114.9778970640815,3.0
49.02557460832075,-112.96567082765377,1.7000000476837158
49.02557460832075,-111.0253098139556,1.7999999523162842
49.02557460832075,-109.01308357752788,3.0
49.02557460832075,-107.00085734110014,3.5
49.02557460832075,-104.98863110467242,4.300000190734863
49.02557460832075,-102.97640486824469,5.900000095367432
49.02557460832075,-100.96417863181696,4.900000095367432
49.02557460832075,-99.0238176181188,5.900000095367432
49.02557460832075,-97.01159138169106,4.099999904632568
49.02557460832075,-94.99936514526334,3.5
